path_id,point_index,x,y
20,7,222.25,161.06
20,8,224.46,162.22
20,9,226.89,162.82
20,10,229.39,162.79
20,11,231.82,162.20
20,12,233.92,160.84
20,13,235.71,159.10
20,14,236.91,156.90
20,15,237.72,154.54
20,16,238.11,152.07
20,17,238.17,149.57
20,18,237.91,147.08
20,19,237.33,144.65
20,20,236.13,142.46
20,21,234.62,140.47
20,22,232.80,138.76
20,23,230.79,137.27
20,24,228.50,136.25
20,25,226.12,135.50
20,26,223.67,135.01
20,27,221.18,134.76
20,28,218.68,134.63
20,29,216.18,134.67
20,30,213.69,134.89
21,0,777.09,717.98
21,1,778.31,720.16
21,2,779.60,722.30
21,3,780.89,724.44
21,4,782.25,726.54
21,5,783.67,728.60
21,6,785.15,730.62
21,7,786.70,732.58
21,8,788.31,734.49
21,9,789.93,736.39
21,10,791.62,738.24
21,11,793.37,740.03
21,12,795.18,741.75
21,13,796.97,743.49
21,14,798.85,745.14
21,15,800.78,746.72
22,0,327.84,566.68
22,1,330.34,566.70
22,2,332.83,566.47
22,3,335.28,565.99
22,4,337.66,565.23
22,5,339.95,564.22
22,6,342.15,563.03
22,7,344.22,561.63
22,8,346.07,559.95
22,9,347.71,558.07
22,10,349.26,556.10
22,11,350.67,554.04
22,12,351.88,551.85
22,13,352.90,549.56
22,14,353.76,547.22
22,15,354.40,544.80
22,16,354.80,542.33
22,17,354.93,539.84
22,18,354.76,537.34
22,19,354.28,534.89
22,20,353.48,532.52
22,21,352.67,530.16
22,22,351.56,527.91
22,23,349.84,526.10
22,24,347.70,524.81
22,25,345.44,523.73
22,26,343.08,522.93
22,27,340.64,522.39
22,28,338.15,522.16
22,29,335.65,522.14
22,30,333.15,522.34
23,0,205.82,295.31
23,1,206.90,293.06
23,2,207.95,290.79
23,3,208.65,288.39
23,4,209.44,286.01
23,5,210.34,283.68
23,6,211.18,281.33
23,7,212.20,279.05
23,8,213.37,276.84
23,9,214.63,274.68
23,10,216.06,272.63
23,11,217.47,270.56
23,12,219.09,268.66
23,13,220.94,266.97
23,14,223.00,265.55
23,15,225.12,264.24
23,16,227.41,263.23
23,17,229.71,262.24
23,18,232.10,261.52
23,19,234.53,260.94
23,20,237.00,260.52
23,21,239.48,260.28
23,22,241.98,260.23
23,23,244.48,260.37
23,24,246.96,260.68
23,25,249.43,261.10
23,26,251.88,261.60
23,27,254.33,262.07
23,28,256.80,262.46
23,29,259.28,262.74
23,30,261.75,263.13
24,0,534.96,206.57
24,1,536.75,204.84
24,2,538.72,203.30
24,3,540.78,201.87
24,4,542.88,200.53
24,5,545.02,199.23
24,6,547.06,197.78
24,7,549.10,196.33
24,8,550.88,194.58
24,9,552.17,192.44
24,10,553.30,190.21
24,11,553.90,187.78
