path_id,point_index,x,y
34,0,28.92,189.87
34,1,32.05,188.30
34,2,28.57,187.89
34,3,32.07,187.81
34,4,28.59,187.40
34,5,32.09,187.32
34,6,28.62,186.91
34,7,32.12,186.83
34,8,28.64,186.43
34,9,32.14,186.35
34,10,28.66,185.94
34,11,32.16,185.86
34,12,28.69,185.45
34,13,31.49,187.54
34,14,34.99,187.46
34,15,31.52,187.05
34,16,28.04,186.64
34,17,31.54,186.56
34,18,28.06,186.15
34,19,31.56,186.08
34,20,28.09,185.67
34,21,31.59,185.59
34,22,28.11,185.18
34,23,30.92,187.27
34,24,34.42,187.19
34,25,30.94,186.78
34,26,34.44,186.70
34,27,30.96,186.29
34,28,34.46,186.21
34,29,30.99,185.80
34,30,34.49,185.73
35,0,196.03,301.87
35,1,199.43,301.02
35,2,202.82,300.17
35,3,206.13,299.01
35,4,209.26,297.46
35,5,211.82,295.07
35,6,213.33,291.91
35,7,214.04,288.48
35,8,210.67,287.52
35,9,209.72,284.15
35,10,212.77,285.86
35,11,213.16,289.34
35,12,212.20,285.97
35,13,212.58,289.45
35,14,211.62,286.08
35,15,212.00,289.56
35,16,211.04,286.20
35,17,211.42,289.68
35,18,210.46,286.31
35,19,210.85,289.79
35,20,209.89,286.42
35,21,212.94,288.13
35,22,211.99,284.76
35,23,212.37,288.24
35,24,211.41,284.87
35,25,211.79,288.35
35,26,210.83,284.99
35,27,211.21,288.47
35,28,210.25,285.10
35,29,210.64,288.58
35,30,209.68,285.21
36,0,903.14,251.95
36,1,899.65,251.72
36,2,896.15,251.50
36,3,892.66,251.30
36,4,889.17,251.12
36,5,885.67,250.99
36,6,882.17,250.92
36,7,878.67,250.97
36,8,875.18,251.24
36,9,871.76,251.98
36,10,868.77,253.80
36,11,871.56,255.91
36,12,868.61,254.03
36,13,871.40,256.14
36,14,870.98,252.67
36,15,873.77,254.78
36,16,870.32,255.36
36,17,873.11,257.47
36,18,870.16,255.59
36,19,869.74,252.12
36,20,872.53,254.23
36,21,869.08,254.82
36,22,871.87,256.93
36,23,868.92,255.05
36,24,871.71,257.16
36,25,868.76,255.28
36,26,871.55,257.39
36,27,868.60,255.51
36,28,868.18,252.04
36,29,870.97,254.15
36,30,873.76,256.26
37,0,526.22,502.38
37,1,525.56,498.95
37,2,524.80,495.53
37,3,523.75,492.19
37,4,522.50,488.92
37,5,521.14,485.70
37,6,519.46,482.63
37,7,518.20,479.36
37,8,517.27,475.99
37,9,516.68,472.54
37,10,516.09,469.09
37,11,515.53,465.63
37,12,514.86,462.20
